날짜,리뷰,별점
"August 29, 2021","Been using this on and off for a while. Works just like intended. I understand some peoples desire for louder sounds, but I have never had a problem with the current sounds. They are so nice to wake up to and it is hard to se most people having an issue since the alarm is so near your head.",5
"October 2, 2021","I like the app, been using for about 3 weeks now. I really like the smart alarm feature, it works wonders! Only problem is that recently the alarm stopped ringing. I've checked the settings but everything seems normal.. Is there a reason it doesn't work anymore? It worked fine before",4
"October 5, 2021","I had subscribed to premium for 12 months. Can I share this subscription with family members under my iCloud family? I love this app as it is not annoying and wake you up gently, you’ll feel fresh n happy too. BUT, this app tracks your sleep and thus your phone is running for 8hrs straight and it requires high battery percentage. What I am worried for is that these two terms would damage your phone overtime... if only it is possible to switch off the recording and add another option of only alarm without tracking, that would be great. If not, well it is still a great app.",5
"August 23, 2021",Helps brilliantly to understand your sleep patterns ability to get to sleep and what happens whilst asleep itself. Although some of the interaction and delivery along with very littleeditable data is somewhat frustrating. Equally whilst their is a selection of sounds to help these are limited and confusing to use. Overall it is great to understand your sleep but lacks finesse in the other areas.,4
"August 27, 2021",I have struggles getting up in the mornings my entire life. This app has changed the way I sleep. It just knows the best possible time to get me up. I can\'t wait for some more improvements! Love this app!!! So much fun looking at my sleep graph in the morning. Wish I could do more with the analytics though. Export to excel?,5
"September 27, 2021","I noticed that the sleep hours are accurate, I slept for 8hours and 30minutes and it shows that. After I turned this ON, I closed my eyes immediately and fell asleep quickly, and it shows me that i slept for 8 hours. Glad to see that. Thank you for helping out during these hard times. We truly appreciate this app! Stay safe devs!",5
"August 11, 2021",Tried using this app for several nights in a row but it recorded a bunch of my fan/air conditioner instead of recording me. I don't always talk in my sleep but there were a few nights when my husband said I talked but the app caught nothing. I don't want to spend my mornings listening to a bunch of recordings of my fan or air conditioner.,1
"August 27, 2021",Brilliant idea.This works surprisingly well and it is interesting to track your sleep patterns.I have struggles getting up in the mornings my entire life. This app has changed the way I sleep. It just knows the best possible time to get me up. I can't wait for some more improvements!,5
"August 10, 2021","Try again later.... Try what again later? Still trying to get it started. I guess unless I pay, I'll be trying until I'm blue in the face :( No intentions of paying for something that doesn't work in the first place. Had high expectations with wonderful reviews...but for me it was a big flop",1
"October 1, 2021","I wish there was an option to try it for a week or two for free before committing to get it for a year, if I could try it out first, I am sure I would be willing to pay to keep it. There's too many apps just like this and it's difficult to tell which one is right for me when I can't even see what it does fully. Please consider doing a 2 week free trial before you have to pay for a full year. Thank you so much.",4
"August 24, 2021","The app was great for the first few days that I used it, then it updated and can't detect when I'm sleeping. It said that I was awake all night yet recorded me snoring in a deep sleep. So I decided to try it during my nap and it did the same thing. How do I fix this?",3
"September 10, 2021",The only thing i dislike is that i have to remember to turn off the repeat alarm. So i set an alarm on friday morning. But only THIS friday morning. I forget to uncheck the box. Next Friday morning the alarm goes off. Got so angry I wanted to give it 1 star... :)),5
"August 14, 2021","All the blatant marketing trickery used 2 seconds after installing. My preference is to try the app as a full featured trial before parting with money. And a subscription model, more unnecessary gouging. And not exactly cheap. So...",1
"September 8, 2021","This has a fundamental flaw. Under 'time spent asleep' it adds up the time you spent in light sleep, deep sleep, and 'awake'. How can you be asleep if you're awake? How does being awake count towards your sleep goal? Makes me question a lot about its calculations. Also can't edit sleep notes or records once they're saved. It looks nice, but not convinced on accuracy.",1
"November 15, 2021",I don't know how this app works but if what it displays is true then I'm impressed.,5
"October 28, 2021","Very good app, I didn't know that I was a snorer until I got this app and it is perfect for dream journaling.",5
"October 5, 2021","I never found such amazing apps like this, Sleep Monitor not just waking me sleep, but it also wakes me up from swing-moods caused by irregular sleep paterns. I owe you so much. Thanks. Just thanks so much! To the developer: I will give you another five stars if you add another important improvement to your genius creation.""",5
"September 26, 2021","Generally happy with app, but want to be able to go back and add additional notes or modify scores after the initial review of the previous night's sleep. Please make editing of previous records possible!!",4
"September 27, 2021",Completely false advertising. About app says FOR FREE but when in app all it does is track sleep hours and play sounds. Charges for everything else that they list is free. If I could give negative stars I would. 1 star rating is giving to much credit,1
"September 19, 2021","Currently can't add notes despite it being a major feature. The sleep tracking doesn't always catch REM sleep unless on top of the phone. Also, can't figure out how to use the labels. Otherwise great app for sleep tracking and improving sleep quality.",3
"October 19, 2021","Never learned so much while asleep. The dr has told me that my seizures may be increasing due to not enough sleep so I decided to download this app. I thought I was getting plenty of sleep but my sleep quality is lacking and I wouldn’t have known without this app! There are some things I definitely need to work on! First thing in the morning I check to see all the information provided, which is spectacular in-depth analysis. A serious app for serious problems. Two thumbs up.",5
"September 24, 2021","Worked great at first, now the alarm goes off at the wrong time. I set it at 5am this morning but it instead went off at 7am. Has been doing so all week. Unreliable.",1
"October 10, 2021","Need to be improved 1- Not showing how many hours I am going to sleep (for alarm) 2- challenge wake up 3- some of the sounds need to be extended to more than one minutes, because you notice the cut in the sound every 10 seconds",3
"October 23, 2021","I love the design and how easy it is to use, but the only thing I could criticise is that the ""pro"" is almost shoved in your face saying ""go pro"" I would like a varying of different ""pros"" because not evey one can afford that much every month",4
"October 20, 2021","5 stars, but I think it's missing a cool feature. You should be able to upload custom alarms, through spotify or something like that. Overall good app.",5
"August 22, 2021",Don't like the new slide to stop features. Makes it hard to turn off in the morning. The hold for 3 seconds was alot easier. Other than that the rest of the app works perfectly nice to monitor how deep or light I sleep.,3
"December 5, 2021",Very easy to use and works great!,5
"October 15, 2021","Disliked that it immediately prompted me to buy the full version when I just wanted to see how it works, tried to play a sound and it bugged out. From previous reviews I thought this would be good.",2
"October 18, 2021","Does what I want it to do, recorded my snoring. Did not record sleep talking so obviously I was quiet last night. It's easy to use, just ""set it and forget it"". Update: still hasn't recorded any sleep talking. Hubby says I talk so softly he can't understand what I'm saying. Maybe it's too soft to pick up. Question: the longest recordings are 1 minute each. Is that by design?",5
"October 16, 2021",This app helped me with me having sleep paralysis and this app helps me know when things happen it also help me with my states on sleeping this app is amazing and I definitely would recommend using it it has a free part so you don't have to pay aswell,5
"October 8, 2021","CAREFUL: I started this app, put the phone next to my bed while it was attached to a charger, and when I woke up in the morning my phone was completely black. It never turned on again and it's totally bricked. I had to get a new phone.",1
"October 29, 2021","I couldn't even open the thing with out them trying to Make me buy it, then you get adds out the.....",2
"November 16, 2021",Love this app! Its really been s great help!,5
"October 26, 2021",It is a nice app but I think you should do the things to be paid like I have to use some features but they are paid and I don't like to just waste money on these types of things.,4
"August 30, 2021",Hey this app was great and working very well recording my sleep talking and when I tried it again theirs been no sound detected I keep trying but it just says the same thing. Is there anything that can be making this happen?,3
"November 1, 2021",Sometimes the alarm just does not work,1
"September 3, 2021","In depth analysis of sleep patterns and good east to use layout really really good, until 1 night it said the app is 'intermittent' and there's a blank 4 and and half hours, like what's with that?",4
"August 19, 2021","shows correct data.. Good app for sleep tracking. Light sleep, deep sleep, dream, even snsoring sounds are recorded nd data appears relevant.. This app is good.. Keep it",4
"September 6, 2021",I love my sleep Monitor. It feels like it watches over me keeping me safe. Love the soothing music and I fall off to sleep soo easily.i wouldn't go to bed without it. Thank you for this amazing piece of stuff. Clever people!,5
"September 7, 2021",It's pretty easy to use and is a very good app but when alarm goes of the music wakes me up but when I try to stop the music it doesn't stops I have the switch off the phone and start again to stop the music other it's very good ❤️😘❤️,4
"August 25, 2021",Kind of sucks that you have to pay for premium but the free stuff is also really good I love the white noise you can play and it helps me keep track of my sleep 😊😁,4
"October 29, 2021",No way to show if there is sleep apnea No way to export data for my doctor Can't see breathing tracking,1
"January 11, 2022","Good app, finally I recorded my farts symphony, thank u sleep monitor",4
"November 19, 2021",It's the best it's unique and it works for me! Give it a try🙂😊 it's pretty cool,5
"October 14, 2021","Great app although it's stopped telling me how long it takes for me to fall asleep the moon reason I needed the app, can't find the settings for this any where.",5
"August 21, 2021",Does nothing unless you pay. It is a clock app with ads for a sleep analysis app. Every button to display your sleep data only brings up a purchase screen.,1
"October 2, 2021","Not many ads at all! Works great, even with my fan or air conditioner on. Very reliable and easy to use.",5
"December 16, 2021",It's a really nice app but I wish it was more customizable,4
"September 28, 2021","I'm just about to pay for a full year. I'm very pleased with his app. It confirms that I don't have sleep apnea, and I love how it knows you're in rem sleep. Easy to use.",5
"September 22, 2021",Not sure stats are right. Fails to record toilet trips and drinks. Doesn't let you add them manually. Won't be renewing subscription.,3
"January 5, 2022",This has been a grwat help monitoring sleep patterns due to shift work.,5
"October 9, 2021",Not bad. Gives a bit too much deep sleep but graphs are clear and not too far off most of the time. Reply: to get 5 start improve on recording rem sleep. I wrote already about it see email.,4
"August 13, 2021",I had a good sleep but I can’t sound weird but the app is pretty much good. Customers will buy that get the app would be pretty neat if you did that but I’m not some person trying to say don’t want to be I just wanna let you know that is OK the app is pretty well but you should keep going on and hope you guys have a few have a great day,5
"August 21, 2021","There's only one option for alarm sound the rest don't work, you click to download and nothing happens the icon just goes away, needs fixing.",1
"September 27, 2021",Sleep analysis seems very cool but I'm very new. I can't find the voice recordings to save my life or I'd rate higher. Looked in storage too like FAQ pg said. Please help?,3
"September 12, 2021",Loved the app untill it stopped working about a week ago. Missed a very important meeting due to it not going off.,3
"October 9, 2021",The only reason why im giving 4 stars so far is because there is a lot a lot features that are locked for a permium use i would like to have a little bit more features,4
"August 17, 2021",I have to sleep with a fan on and this app listened to it all night. It doesn't work if you have any background noise at all.,1
"December 14, 2021",all I've to say is that this app is the best and most accurate one!,5
"August 25, 2021","great app to monitor sleep cycle, and the alarm turns off easier now. Though its kinda expensive...",4
"December 1, 2021",I have paid for a year subscripstion and I can't even get the sleep reports. Please solve this problem.,1
"August 17, 2021",I'm not understanding why it records and then sometimes doesn't ?? Overall it's a good app but also needs to be UK appropriate,5
"August 31, 2021",The free version is fine but I wish there were more free sounds available. Some of us are on a budget and can't afford to spend money on things like this.,4
"October 9, 2021",I love it. The sound of spring chirping birds every day wakes me with a smile. Great app. Thank you.,5
"September 11, 2021","Great app, helps to know my sleep patterns and any discomfort I may experience while asleep. Thanks",5
"August 18, 2021",This app really helps because I im a sleep yalker and I talker and say weird things in my sleep and I Moan and groan in my sleep,5
"December 22, 2021","If you're going to charge for everything, don't try to say it's free",1
"September 17, 2021",Hi it works fine. It would be so nice to tap on the bars and see the exact time of the tapped point in the whole map. Plz add it,4
"August 19, 2021",LOVE THIS APP. I use it every night. But the only thing it usually tracks is me turning in my sleep lol,5
"September 8, 2021","I don't like the fee, mostly because it's out of budget to use all of the features. But I appreciate what I do get to use. Thanks!",4
"September 12, 2021",Love this app. Wish there could be a free report. Finally saw the hours I am sleeping.,5
"September 17, 2021",An app claiming to detect REM sleep through sound alone makes me question the integrity of its creators.,2
"October 14, 2021",I'm unable to subscribe to this app because it keeps rejecting my password for my payment method. Even though I verified it at least 12 times now..,1
"September 25, 2021","We're helpful, good IO. Only reason is not five stars is because sometimes it fails to collect the data on my Pixel.",4
"September 24, 2021",Easy to understand and use but the pop up ads are annoying.,3
"October 23, 2021",Hey I have been useing this app more tham a week I used this just to trak my rem sleep but there is no meter of rem sleep it's only awake light sleep and dep sleep I would be relly nice to add that feature but I am also think that the pink bars r the rem sleep,4
"January 9, 2022",It's cool but then u have to pay for extra services.,3
"September 28, 2021",There are soo many ads that you can't even use the app. You even get an ad if you check the app during you sleep cycle.,1
"August 22, 2021",I really love this app because it tracks what I say in my sleep and is really helpful because my friends and mum say I snore so now if I do snore I will know there either lying or not 😂 Kezzia Vlogs 😁,5
"September 19, 2021",Seems to monitor the noises well. May need to work on ambient levels of fans to filter,5
"August 29, 2021",I love this app and it help me with my sleep and sounds and audio sound it record the sleep snoring and I love it,5
"October 29, 2021","At this price, it has to work with wearables. Let me know when it does.",3
"August 26, 2021",Audio ads in the middle of the night. Peddling online dating. W. T. F. Uninstall forever.,1
"January 15, 2022",Only used it once so far but this is a fantastic app,5
"January 4, 2022",Wish I had know upfront that this is a paid app.,2
"September 16, 2021",It seems to give a little background noise sometimes but I love this app,5
"October 20, 2021",This app is good but i just wish you didn't need to subcribe for all the good stuff on the app but all in all this app is great,5
"October 17, 2021",Scared someone is violating me in my sleep so I downloaded this app so far disturbed at the audio recordings because it picks up on everything and so far confirms my fears. Thank you for making this app and making it mostly free.,5
"October 17, 2021",Easy to use. Great to analyze your sleep patterns.,4
"November 13, 2021",I'm trying the free option. I can only view two days results. Is there a way to see more?,3
"August 9, 2021",this app is great it goes perfectly with my sleep you can see your sleep time too.,5
"August 10, 2021",Easy to use and fun to hear the recordings :),5
"December 11, 2021",A very useful & amazing app...Thank you,5
"October 20, 2021","2 nights in a row. I'm trying to understand what's contributing to my fibromyalgia. Circadian rhythms are not good for fibromyalgia sufferers. This helps so much. I got real sleep last night and I have the documents to prove it 🥰😆 I'm curious, what do the pink lines on the graph mean? Yellow is awake, green is light and blue is deep. What is pink?",5
"September 13, 2021",So app good at knowing when I'm awake asleep in light sleep . But apps not free like it said it was,3
"November 9, 2021","""The app keeps stopping"" error",1
"November 16, 2021","Not free, and wasn't what I was looking for",2
"October 3, 2021",Great easy app to use and works plus buy on but I use free 1 and its great,5
"September 29, 2021",There's no alarm sound and sometimes it doesn't even vibrate:(,2
"September 15, 2021",I like the functions overall so far. Haven't subscribed to the pro version yet BTW.,5
"November 16, 2021",Hopefully the team is looking into exporting the data into a csv file for the pro users!,5
"December 22, 2021",This could saves lives just downloaded gonna try it out I will post update for now one star,1
"November 1, 2021",I guess I do snore. A fun app that reveals your actions in bed.,5
"August 17, 2021","I like this app, but there is no way to add missing sleep afterwards",4
"August 18, 2021",Why is this app saying I had 0 minutes of deep sleep and REM even though I slept well?,4
"December 29, 2021",Pay to hear what I do when I sleep why? Seriously!,1
"November 1, 2021",Must start subscription to even try the program. Forget it.,1
"November 7, 2021",Good app helps me fall asleep.,5
"October 2, 2021",It's a good app online using it a few nights it will be interesting to monitor my sleep,5
"January 16, 2022",My alarm was at 9:00 and i woke up at 9:01 it is amazing download it please,5
"September 19, 2021","The sleep monitoring on my phone says I fell asleep, and only had light sleep for 8 hours. Is there a requirement for it to work? I had it beside me at night.",4
"December 12, 2021",I always wondered how well I was sleeping. Thanx for coming up with this!,5
"December 24, 2021","Lures users into watching ads through a ""Christmas gift"" notification.",1
"January 14, 2022",The app is not really accurate and it doesn't know how to filter the sounds. It can recognize dogs barking and cars outside but it doesn't recognize my snors; which I know I have bc my mom is always telling me about how she can hear it across the rooms (lol). Also the more interesting features are paid so the app doesn't really have much usage if you don't pay for it.,2
"January 14, 2022",Love that records me snoring.,5
"January 2, 2022","Nowadays, I think I know why at times I wake up tired.",5
"October 14, 2021","Good, it's useful, easy to use and fascinating",4
"September 7, 2021","Love it so much, it helps me keep track of everything!",5
"December 23, 2021",Bit expensive but it's worth it,4
"September 4, 2021","This is the best app that can make me sleep fastly and make me release stress when sleep .🥰🥰...thanks for make this app , i loves it .💞",5
"December 30, 2021",The very second to open the app you find out that everything costs money. I didn't even get the opportunity to try it out before they made me pay. What's sad is I am actually willing to pay for apps I will pay the amount they asked to absolutely and willingly but I want to know it works first. ** I think it's very weird that there's so many good reviews for an app that cost $30 a year at minimum. **,1
"January 3, 2022","As a paid subscriber for more than a year, I would rate it below average , 7 out of 10 times, the app crashes and displays a msg data is lost. Performs very inconsistently. Won't recommend it. Customer service sucks.",2
"December 2, 2021","First 10 seconds of opening the app i was greeted with 3 different prompts to get their ""Premium Sevice"". I did not even get a chance to look at what the app offers and play with it. The next 30 seconds I was playing with 2 menu options and received 2 ads. No a good experience at all you will no be taking my money and I just unistalled the app because that is preditory application behavior. I will review again if this is fixed but until than try a different app.",2
"August 27, 2021",Its so cool it can know when I'm in REM.,5
"November 28, 2021",Helped me to realise that I have an unhealthy sleeping habit which allowed me to improve it,5
"August 20, 2021","First few nights were great, now sleeping tracking was lost. Uninstalling.",1
"January 15, 2022","This automatically deletes older recording, even if i add them to favorites. There should be a way to save favorites without having to buy premium.",3
"January 12, 2022",Inconsistent alarm. Really not worth having if the alarm goes off between 1/3 and 2/3 of the time. Otherwise seems like it would be exactly what I was looking for.,3
"January 3, 2022",They demand that you buy the premium and position the ads where you cannot do a thing or click out so you have to either buy the premium or you have to endure all the ads that lock the app down and refuse to allow the app to work worst app I've ever had,1
"August 16, 2021",I just love this app. Never knew I take so much in my sleep.,5
"October 26, 2021",The first thing the app does is selling me a 30 dolar premium.,1
"November 7, 2021",Great app. Thank you!,5
"September 2, 2021","Horrible app. Won't record anything most times with a report that starts recording for 5 minutes, and the rest is blank until the end of the night you wanted to record. This app is junk. Don't waste your time, just go find another sleep app that works like you would expect a sleep app to work. Add this one to the gargantuan pile of worthless apps.",1
"September 18, 2021","This app works like a charm, gentle wake ups, good time keeping, and I haven't even paid for it yet! I use this app every night to track how I sleep. The fact that I have different options as to what I did during the day gives me quite an accurate read as to how I slept at night. Keep up the great work!!!Added bonus, the developers are responsive to use feedback.",5
"September 19, 2021","I was skeptical about the alarm but it wakes. The sleep tracker also seems accurate. After two nights, I'm probably sold on this app. Less groggy, and the wake-up is less startling. Hope it continues to please. I JUST want to say it is brilliant. I've always been a deep sleeper and struggled waking up. It's so much better now! Thank you!",5
"September 21, 2021","As someone with sleep issues, I really enjoy Sleep Monitor; it’s super easy to dive into the details - the use of colors and graphs communicates information in a way that’s very informative and easy to interpret. I enjoy looking at the trends over a week or month’s time as well. If I feel refreshed Sleep Monitor indicates I got plenty of deep or quality sleep, if I feel lousy the results show me why. At last, I don't think we should enjoy any service for free. Good job!",5
"August 5, 2021","Installed as the reviews and nearly 5 stars, not sure why?? woke up to annoying music, couldn't turn it off and it got loud, and whilst try to turn it off, it then said report, but was so annoyed, dismissed it, now can't get it back , thanks but no thanks, so couldn't see any sleep report or nothing, and just like most other apps, having to pay premium and won't let you try it out first",1
"September 28, 2021","I wanted this app to work well, I even paid for the subscription but for the past week I have used this app I needed it to wake me up and it did not do so the first time no alarm and no vibration. Then the second time it started vibrating, still no alarm but this time my phone completely froze and would not respond to anything. I think after a minute of not responding and vibrating it restarted itself. I Uninstalled it after that.",1
"December 1, 2021","This app is very useful. It gave me a lot of insight about how good I sleep. My one issue is that I wish I could have some sort of slider on the graph to show when the stuff happened. Other than that, it's great",4
"September 20, 2021",Very useful to understand my sleeping patterns,5
"July 27, 2021","I got this app and finally I had concrete evidence that explained exactly why I felt the way I did. Then 6 months ago, my schedule changed and I needed to wake each day by 6am. I felt like a train wreck. Absolutely terrible and in physical and emotional pain all day long. Results showed I was averaging between 2-4 hours a night. Maybe 1-2 nights a week I’d get 6 hours. I had chronic sleep deprivation and how I felt was obviously perfectly normal.",5
"August 1, 2021",Unhappy! First and foremost it billed me for a 1 yr subscription when I selected monthly billing of $2.99/mo. I thought I'd try the full app for a month and cancel depending on how well it worked for me... Surprise! I was billed for a full yr! My main reason for even trying was to record snoring. The audio recordings are not very robust and record only in increments of 1 min. Not happy with this app or the bait and switch on the billing.,1
"August 21, 2021","I currently used it for thus night snd i csnt turn it off, i slide up it wont turn off it is very irritading",1
"July 27, 2021",Great App. I paid for a lifetime sub to premium. Upgraded to a new phone and the restore feature says I never made a purchase. Not paying twice. Feels like a scam. *edit* They fixed the issue I had after am email exchange. The app is definitely worth downloading. It works as advertised.,5
"November 15, 2021","They try to trick you into subscribing to the app for £25 a month. It would have done it instantly if I had been resting my finger on the fingerprint reader. Very scummy, do not install.",1
"August 1, 2021","I am happy with the app.but i cannot get the pro upgrade! It.appears that the only way to.uograde is through Google pay. And I refuse to be locked into a single financial tool, period, exclamation point! If there was a way that i could pay with a credit card, the rating would be a 5÷. Ray Ergenbright",3
"January 21, 2022","Immediately wants money. No trial period to see if it is what I'm looking for my health. Great rating, bad customer service choice.",1
"July 31, 2021","DO NOT INSTALL. Inflexible, forces unnecessary permissions to ""work"" and harvest personal health information (HIPAA violations galore). Forces outrageously overpriced subscription model (you never stop paying for an app that offers nothing that can't be obtained from free apps). I immediately uninstalled this app and will be filing a report against the company for violating people's HIPAA privacy rights. It's a $10,000 fine per violation... How many users have downloaded this app again?)",1
"November 21, 2021",As described. Excellent app.,5
"December 6, 2021",One of best app love it..,5
"December 10, 2021",Too many ads. I go to turn off the tracker in the morning and it just starts playing an ad with a bright screen and loud volume. Not how I want to wake up,1
"September 30, 2021","Highly Innacurate. I'm pregnant, and was curious how much sleep I actually get at night. I woke up 5 times, going to the bathroom each time, sitting up in bed, making noises, making movements, up for 5-10 each time, and even went downstairs once for a glass of warm milk and a banana. The app told me I woke up once for about 2 minutes. It also said that I had deep sleep most of the time, and light sleep a very little bit of time. I slept a total of 7 hours and 51 minutes according to the app.",1
"January 10, 2022","This app is amazing better than an other app I had but back to what I was talking about I love this app tho I did not hear if I was saying anything or not or anything else so please fix that. Thank you Respectfully yours, Mya",5
"August 16, 2021",Great free version! Makes me want to upgrade,5
"October 28, 2021","Says I slept for 1 hour last night, which is incorrect lol... Uninstalling.",1
"December 9, 2021",I am no longer able to use my subscription to this app with the phone I have now. But I wonder if there is any way to still open or view records from when I was using the app? Great app for many reasons 🙏,5
"August 3, 2021","This app was ok to start with until it froze this morning, the alarm was going and would not turn off, the volume kept turning itself to loud when I tried to lower it, had to restart my phone to kill the app, so uninstalled.",3
"September 27, 2021","This app was awful. Upon launching it, it immediately assaults you with ads. Only after does it give you a very forced sleep tracker, which when trying to change the settings of, throws more ads at you. Would not reccomend.",1
"January 5, 2022",Helped me fix my messy sleep schedule 😁,5
"August 10, 2021",Make it so you can edit the sleep log after we put it in for more accuracy.,4
"September 25, 2021",The app itself shows like it has a lot of potential but for whatever reason Android does not let the permission it needs so it can run full-time while you're sleeping so that kind of piece of purpose.,2
"December 21, 2021",Useless without buying premium plan. Can't even turn alarm off in the morning without watching an ad.,1
"September 11, 2021",I love this app my little body is slepp better for scholl for 5th i love it,5
"October 1, 2021",I didn't like it because there is an annoying ad immediately that wants you to sign up for the monthly service for what seems to be basic functions. I uninstalled after about 10 minutes.,1
"August 19, 2021","its okay but i wish you could define what level of volume you want to record, because i just get hundreds of recordings of my fan spinning, which i dont care about - i want to hear the louder things like snoring and talking!",3
"October 18, 2021","Dodgy adverts on first run to trick people into subscribing - 'discount only available now', 'new user discount, only x remaining'. Bad practices and sets up that the app is untrustworthy. Deleted straight away.",1
"July 13, 2021","This app is great!! I talk in my sleep, a lot!! I often wake other family members during the night with my dreamtalk and screaming but I rarely remember my dreams. This app has opened my eyes not only to what I dream about but has also been beneficial in figuring out what may be causing my most active and talkative dreams. Plus, it's hilarious to listen to the crazy stuff your dreams are made of. 🤣",5
"January 6, 2022",Stats are unfortunalety inaccurate. Can't rely on this app. The app has a pleasant design.,1
"October 28, 2021","1st night of using this, so far so good",5
"April 8, 2021","I have been suspecting that I may suffer from sleep apnea. This app is amazing. It enables me to hear how often I am having blockage that may lead to poor sleep quality. The data it collects is very helpful to me. I use sleep monitor every night since I struggle with sleeping regularly. When I say I struggled, I mean I would go to sleep at 2-4am and then wake up at 2 or so pm, continuously throughout the week. I’m still trying to transition into a proper sleep schedule so I use this app to record sleep time and wake up time, my sleep quality has been increasing over the past week so I’m hopeful. I recommend this app to anyone struggling with sleeping, because I tell you, I used to be one of the worst sleepers ever, and this has actually helped.",5
"April 8, 2021","I really love this app! It’s so easy to use, and I have the premium. It’s worth EVERY penny. I know this is doing good things for my sleep. I’ve found it really helpful especially in tracking my sleep patterns over time. All the tracking helps me improve sleep because I can see time trends and adjust my sleep/wake times to be more optimal. All my sleep data that I accumulated over the past 1 year are saved in Pro version. I see changes. This data backup extra feature is important to me!!! It can be really surprising to see what some positive and negative factors are as well, and that’s definitely provided me some good sleep insight. Thanks!",5
"November 21, 2021",Four ads upon start up with the fourth one being completely unable to close. Terrible.,1
"February 9, 2021","Brilliant app ,you can use almost all of the features without paying which all other similar apps don't allow. It's given me a clear picture of my sleep patterns and has helped me so much.I have changed my bedtime routine and feel all the better for doing it. I would definitely recommend this app and listening to yourself snoring or talking while asleep is really funny,you can't do that with any other app without paying. Definitely 5 stars",5
"April 24, 2021","I knew that I had poor sleep averaging about five hours or less a night. Seeing the results and analysis in vivid color stirred me to strive to the recommended goals of deep and efficient sleep. Consistent with the Sleep app data, I feel great and am at my best when I hit the targets. Get the app and become informed. Yes, our parents told us to go to bed at night, but with all there is. “To do”, it’s a unique challenge for this and future generations. Hopefully I can reverse the years of sleep deprivation and lengthen my life expectancy.",5
"November 26, 2019","Not what I was expecting, usually apps like this allow me to actually listen to the audio after it's been recorded. Theres absolutely no way to hear anything. They show you a tiny bar with a few different colors indicating the ""level of sleep you're at"" once you awake. In my opinion there are better apps out there with the same features as this app but better because you can listen to the audio that was recorded. This ap has 3 nice free ""lullabies"" to listen to while falling asleep. That's it.",2
"August 13, 2021","I liked it because you could unlock a different sleep sound by watching a video now it just constantly pops up the ad to purchase a subscription, ended up deleting the app.",1
"September 20, 2021",It gives you very accurate sleep patterns love this app,5
"April 8, 2021","This app is the best sleep tracker you will find out there. I’m giving it five stars. I’ve only used your app for 5 nights. I’m learning a lot. It works great to keep track of sleep/wake times, snoring, how much deep sleep I got. I’m pleased with my results so far as it’s better than I thought it would be. I feel like most nights I fall asleep fast 5-7 min and your app agrees. One night I’m sure I laid there for an 40 min-1 hour not sleeping and your app detected that. It detects REM sleep for me as well. Also the sleep takings!!!I know I have entered this part of sleep as I have had dreams, just wondered how it's picked it up. How does the app/phone know what my sleep is doing, it's fascinating!",5
"April 13, 2021","Interesting app to monitor sleep quality. Amazing, I have been using for more than a year so far, better understanding my sleep quality and evolution over the time. For instance which are the week days I sleep better or worse; hours of sleep; at what time do I start sleeping. I like the audio recording feature very much. This is an excellent tool because help me recording my sleep history to shows to my Doctor in order to get some solution to avoid bother others with snoring. Thanks!",5
"June 30, 2021",I think a person is best rested if they maximize their deep sleeping capabilities. This app has been allowing me to do that. The app can be pretty fun too with the sleep talking capability. I don't sleep talk myself but my cats are always sent setting it off in the middle of the night. The app can also track how many times you have to get up and use the bathroom. This allows you to fine-tune your diet so you sleep more effectively throughout the night. This is a great and very useful app.,5
"June 29, 2021",Awesome sleep application！My friend recommended this app one day because we were talking about sleep and I was having trouble sleeping. I can now see the results of my sleeping habits and understand why some days I feel great while sometimes I feel tired. This app is very non intrusive and gentle so I’m not stressed about sleep . All the settings and instructions are simple to understand and use. I’m sleeping and waking better. Thank you for creating and sharing a very useful app.,5
"June 28, 2021","I used it once, or so I thought. The time I used it it didn't record anyting. Then out of the blue it decided to set off the alarm which was at the max speaker volume, no volume control, no notification popped up saying that the alarm for this app was going off, and when I found the app and tried to open it nothing happened so I had to uninstall it immediately to get the alarm to finally shut off. Totally freaked me out. Sorry but not taking any chances that it would happen again.",1
"October 21, 2020","I personally LOVE this app!!! I've only used it for 2 nights and decided to buy the full version. Not only does it show when you are in a deep or light sleep, but it records the sounds around you. It picked up my fan, the rain outside, vehicles going down the road and me snoring! I always take my phone with me if I wake up to go to bthrm or get a drink so it picked up on the fact I woke up. Definitely would recommend!",5
"April 16, 2021","I really love this app, but wish it had a function similar to iPhone’s “do not disturb” where you can select to allow phone calls to come through while still muting texts and other alerts. I’m basically on-call 24 hours for my job and like to sleep through the night but need phone calls to come through for emergencies.",5
"April 13, 2021","Some people write negative responses but even if the data wouldn't be accurate, I still believe it's interesting to see the sleep quality which in my view seems to reflect how I feel in the morning. Great that the snoring detection is added. I know now that I snore and can even hear it. Well done. Would be great if the app could also measure if one sleeps lying steady or moving around all the time, a grade for peaceful sleep or worried sleep. I usually leave my phone on the charger when using th",5
"April 22, 2021","Great Experience! Gorgeous interface, great use of colors. Various visualizations such as charts to track history; slice bar for a snapshot; index score for overall quality of sleep; sleep debt tracked, all of which I would need to a deep dive to understand for further value. Recordings to understand sleep talking, snoring, maybe even sleep apnea. | SUGGESTION 1. Be able to edit, trim or cut out phone noises from recordings.",4
