USER,DATE,STAR,LIKE,TITLE,REVIEW
Bobby2019abc,2021-12-31 23:42:58-07:00,1,0,LeBron China,"You seriously going to shove Lebron China down my earsockets at every click in the app? What else? Maybe automatically switch to Chinese. 

Long tap, delete, done."
pearlymaeshan,2021-12-31 23:26:09-07:00,1,0,Don’t download,I opened the app after downloading and was immediately charged almost $14. Cannot connect with anyone in support to get money back!!!
Bootsy998877,2021-12-31 21:00:43-07:00,1,0,Nothing is Free,Why is the app free to download when you literally can’t listen to anything for free? It’s kind of pointless.
Fitbit Junkie,2021-12-31 20:34:06-07:00,5,0,"SO helpful, very short and simple, with actual results!","The Calm App is beyond helpful. I’ve tried many apps to help with my anxiety disorder, stress, self-esteem difficulties, and multiple other areas I have trouble improving alone in my life. Calm App is THE APP FOR ALL OF MY IMPROVEMENT AREAS! I love the short, simple podcasts, because I’m able to listen along on my drive to work, and/or during a stressful, anxious, or negative situation. I’m able to listen to these podcasts and after 10-12 minutes, I feel the most peaceful so I’m able to return to my previous environment with a positive, peaceful, and helpful attitude and mindset.
If you don’t have this app, DOWNLOAD THIS APP NOW! It is an investment that is worth much, much more!"
Dunduth,2021-12-31 19:41:14-07:00,4,0,Great app but just one thing,"It’s a really great app,but I love blackpink so once I heard rose had a story on here I downloaded but I realized you had to pay but I didn’t have enough money if the creators of calm are reading this please make the blackpink rose sleep story free"
bambun,2021-12-31 14:53:10-07:00,5,0,Calm,It has helped me relax stay calm
Aden Goodman,2021-12-31 10:44:38-07:00,5,0,#1 app for calming me.,"This app is good for calming music, meditations, and more. I find the heart rate mode is good for deep breathing in and out. This is the best application for me."
Chris McGarry,2021-12-31 04:52:51-07:00,4,0,Good app,Calm is a good app
exbi,2021-12-30 22:49:30-07:00,1,1,Is this a joke?,I wanted to try out some of the soundscapes but nothing I see is free or even available for trial. All tabs and areas searched and everything has a pay lock on it. Absolutely everything is locked behind their pay wall. This has left quite a bad taste within seconds of opening the experience and I immediately deleted the app. Far better ways to destress than to have a forgotten money leech like this.
Tai_Cur,2021-12-30 21:38:13-07:00,2,0,Calm app commercial on YouTubeTV,The best way to steer new adopters away. The volume and intense audio of the rain is so loud. Do something about it. It’s absolutely horrific.
American2022,2021-12-30 21:31:07-07:00,1,0,Poor use of Lebron,How dare you use a anti-American Lebron on a commercial. He is pro death to Chinese Muslims
autot,2021-12-30 18:13:42-07:00,5,0,Thanks for your calming exercise,"It helps you to feel more Youthful, flexible, and beautiful. Thank you"
Cobra3067,2021-12-30 17:31:08-07:00,3,1,It’s good but I wish there was more free stuff,I feel like 75% of the stuff u need a membership.
2501 Cheryl,2021-12-30 14:54:04-07:00,3,2,Provide more free tools,"I can't afford to pay the premium. I wish there
was more things I could use."
I see craziness,2021-12-30 13:20:28-07:00,1,0,LeBron James,"Seriously, Lebron James as the spokesman?!?!?, he is the furthest thing from calm. Not consistent with your mission. He stirs it up… no room in “Calm” for his ego.
I deleted the app."
MattV.,2021-12-30 10:01:27-07:00,1,0,False advertising,This app is not free. Probably to help pay LeBron James. No thank you.
jazzNB,2021-12-30 07:42:05-07:00,5,0,Imagery,I love the app and use it daily. I have noticed all of the images are in wilderness-type settings. People can meditate in urban settings too of course….the app’s images should reflect that.
60 & Motivated 😜,2021-12-30 07:35:59-07:00,5,0,Great for distressing!,My daughter got this for me to listening to sleep story’s before bed last year . I fall asleep halfway through it’s wonderful ! All through the year I have found all kinds of interesting calming things on here. Thank you Calm !
jaden dometita,2021-12-30 06:33:58-07:00,5,0,Wow!,This app is truly a life saver. I love it. This helps me calm down and truly get me back mentally to where I need to be. The present moment.
Midgar357,2021-12-30 04:41:27-07:00,5,0,Just started and already really like it,Lots more options than I imagined and AK far the how to course is fantastic.
Karen SFL,2021-12-30 04:32:59-07:00,5,0,Daily Calm,"I have incorporated Jeffs daily calm into my mornings for the past year now.  I do definitely feel more grounded, centered - and yes - a sense of calm and peace in my world.  I have and will continue to recommend incorporating meditation into anyones daily habits -  very positive!"
RISD alum.,2021-12-30 01:04:52-07:00,1,1,Too much money needed just to listen.,There are none to very very few free sessions. Not worth it if you don’t have the money to subscribe.
earth_mother,2021-12-29 22:21:22-07:00,5,0,I love this,This helps my kid sleep and she loves it
bobster19!,2021-12-29 22:14:11-07:00,5,0,Calm,"Amazing app. I’ve struggled with drinking for several years and one of the hardest barriers to stop the abuse was sleep. I’ve always had different vices to help- music, sleep deprivation, movies, etc., but I kept finding myself in the same cycle that ended with alcohol for sleep. Anybody with a similar issue knows the struggle. I truly urge those facing the same problems to give this app a shot. It has been a monumental contribution towards the preservation of my marriage and family."
whyseverysinglenicknametaken??,2021-12-29 21:42:17-07:00,1,1,Disappointed,Don’t bother downloading unless you’re gonna pay for it. Without the premium subscription you can listen to about 7 videos and the rest are locked. I’m disappointed because I had high hopes for this app but i’m not looking to pay $16 a month.
Jade Rose 🙃,2021-12-29 19:47:48-07:00,1,1,Too expensive,If monthly payments were an option for like $3 a month - this would be worth it. But having to pay $70 for a whole year up front is ridiculous. It claims to be a free app but everything is locked so you have to subscribe for it.
Kimmi624,2021-12-29 17:53:21-07:00,3,0,Doesn’t work as well as it should for the money,"I paid $70 for this thing, and the sleep feature does not work correctly for me at all! I set it for three hours usually, because I like the noise to continue until I know for sure that I have fallen asleep. It never fails that once it stops, it jars me out of sleep, assuming I have fallen asleep quickly enough. Unfortunately that’s exactly what keeps happening to me. I use this app on my iPad, and usually after the first song, if I am listening to sleep music, it completely stops playing, and then I get a message telling me that my timer ran out. Even though the timer underneath clearly shows that I have close to three hours still left on it. This literally happens almost every night so I’ve gotten to the point where I don’t even try to fall asleep until at least two songs have played. I like the app otherwise, but it’s absolutely ridiculous that I have to do that after having spent so much money on this thing!! 

I like the sleep stories as well, but I wish there was some way to set them on repeat because I don’t always fall asleep quickly enough and I wouldn’t mind having them play multiple times."
homie girl_riri,2021-12-29 17:37:31-07:00,5,0,This great app,"This app is great!! It helps me calm down when I need to be calmed, when I can't sleep me parents Cach me on this app, my whole family use this 
app. (Not my grandparents) I live this 
app! I recommend you get this app!"
kimosabi 42,2021-12-29 13:10:01-07:00,1,1,$$$$,Way too expensive!  You can find very similar content on YouTube and Spotify.
iiiiiiiiiiiijjjjiiii,2021-12-29 12:38:10-07:00,5,0,More options,Include meditations or stories for when you are sick
katsam4,2021-12-29 10:42:17-07:00,1,1,How do I cancel this?,My trial is up and I cannot find the way to cancel. Now the developer is charging me without a way to cancel
ladnamedchad,2021-12-29 10:29:01-07:00,5,0,Cousins job,"I really truly find myself when reading and listening, I have not yet but I will write down these quotes and take them with me. Right now I just breath just like lebron said (just breath and let you mind and body find the knowing (calm). Although I do believe I am different from who I was years ago (And I’m 21 now) I deal with depression. I do believe writing down the quotes and sayings by these people talking will heal my wounded mind. I couldn’t think of much more to say because I am in my break at work right now, but I love u Calm (your app touches me in levels) and thank you for letting me write this review and thank you to my cousin for putting me on to know about Calm app."
ouch my elbow hurts,2021-12-29 10:00:53-07:00,5,0,good stuff,I like this better than other meditation apps
steve d surf,2021-12-29 09:48:19-07:00,5,0,calm,give the calm app a try and see if you like it to me it a five star app
my Seashell,2021-12-29 09:40:48-07:00,4,0,A beautiful Child’s lullaby and story,I’ve listened to this numerous times at night and it never fails to transport me to the mystical moonlight Ball. The song has such a haunting lullaby that stays with you.
jdjdkmsbzhxn,2021-12-29 08:56:59-07:00,1,0,Stupid,"I’m so so so so sorry, but this is a horrible app cause you have to pay for most of the things, and my anxiety is worse, and my sleeping is worse. This is the worst app in the world 🙄"
lelumax,2021-12-29 08:31:42-07:00,5,0,BB,I love the “Sleep Stories”-lovely to fall asleep to.   Thank you Harry Styles
Shelby Coast of Maine,2021-12-29 06:55:38-07:00,5,0,Relief of Body Tension,"Love this app. It relieves anxiety, body tension, jaw pain, and even a mild headache to just relax, breathe and pause for 10 min of the Daily Calm. Having a guided meditation allows me to actually meditate with less distraction, and it has helped to heal my body of daily stresses when I practice daily."
okthisisenough,2021-12-29 06:04:51-07:00,5,0,Easy to use and many options,"Has a lot of different features .  I use the daily check ins, soundscapes, meditation music , but there is lots more I haven’t tried"
Ticked in Orange,2021-12-29 04:52:41-07:00,3,0,Oprah,I am not an Oprah fan and I am shocked that anything regarding her would be in the Calm app.
mason70smith,2021-12-29 01:55:16-07:00,1,0,Underwhelming,nothing is free wanted help with my awful restlessness got none
unkownfjfgjjd,2021-12-28 22:27:00-07:00,1,0,free but not free,So basically I looked and it popped up on a tv commercial and I thought it would be a nice idea to get it since it’s “free” long story short I download it and it’s making me pay for literally everything on the app😐 I thought this would finally be something to help with my anxiety but guess not.
applekrite,2021-12-28 22:15:38-07:00,1,0,Not free.,I was very disappointed when I downloaded this app to find it was not free. I could not do anything unless I tried it free then paid $70 a year.
JulesB020,2021-12-28 20:17:08-07:00,5,0,Wonderful app!,"Still love this app and can’t live without it, but
edited my review to add a new suggestion:
On the newest update, I don’t love how I have to scroll all the way to the very bottom of the sleep stories tab to see “all stories”. This is also the only place that shows the newest stories. This needs to be at the very top of the page!

This app is wonderful and I recommend it to everyone! I look forward to hearing my sleep story each night. I have my favorites for sure.
Two small suggestions: Please please please make the app Amazon Echo/Alexa compatible. I would be so happy to be able to play my sleep stories through my Echo and not my phone. Also, more Greek/Roman mythology stories would be great!"
lomjji,2021-12-28 18:48:04-07:00,5,0,Cool calm,I love calm sooooooooooooooooooooooooooooooooooooooooooo much thank you for all your wonderful sleep stories they rock I love them
peanuts comic fan,2021-12-28 18:33:45-07:00,5,0,The Best Calm App Eve-zzzzzzzzzz,"I am a kid with very bad anxiety problems and can’t get to sleep very easy, but the one night I actually use calm for a nightly checkup and breathing exercise,I felt ready to! This is a very good calm app (it is the name after all,) get it for your dad, your mom, your grandma, your goldfish,(what?). But yea, very good, the court approves, and ya."
Etr60,2021-12-28 17:34:55-07:00,5,0,Calm review,It’s my go to app for peace of mind & tranquility
Uhokjanelle,2021-12-28 08:43:19-07:00,3,0,Symmetry is key,"This app is great if you’re new to mediation, but it used to be better. For some reason, not all of the mediation series will keep track of where you’re at in the series, only the ones authored by Tamera (not saying anything against her but this is such a pointless drop in app design). Also, ALL of the meditations have the same flow format (ie, starts with a message, meditate for two minutes, ends with message), which gets corny and old. It’s time to put some actual GUIDED meditations back on the app where the narrators are just there to guide NOT to LEAD."
Stephen i from Pi,2021-12-28 07:13:51-07:00,2,0,Thank you,"I dont know what happened, but maybe throwing up helped. The ICE Bath went well. After kneeling Twice at St. Lukes to Satan."
Kelsey Selena chef,2021-12-28 05:39:16-07:00,5,0,Kelsey lee Irwin my lifestyle metal heathy,Love that it like that it am done now
moneyroe97,2021-12-28 04:34:53-07:00,1,0,Waste,You literally can’t do anything in the app without getting their subscription. I understand people need to make money but why spend $70 a year on something I can easily find elsewhere 🤷
Dectex,2021-12-28 03:02:46-07:00,5,0,It does help,"Calm helps me to relax my mind and give me peace, even if it’s just for a little while."
dotsoncloie,2021-12-28 00:24:02-07:00,3,0,Review,I hate this app because you can’t use anything unles you pay for it
hcjdngn,2021-12-27 23:47:47-07:00,5,0,5 STAR !!!!,"This app is a 5 star because whenever I cannot and I mean CANNOT sleep this always helps me no matter what !! Thank you for this app !!!!!!! Calm is my #1 favorite app ever !!!!!!!! It’s awesome and even the people voices meditate you too !!! Like 
(Sienna the sleepy sloth) and the Christmas one too !!!!! The voice meditates you always !!! I also love that actually famous people read stories too !!! Like if you like LeBron James he has a sleep story too !!! I love that this app has even meditation for naps !!! You can use this app for anything !!! Even car rides !!! If you consider getting this app , DO GET IT !!!"
msauntyd,2021-12-27 22:40:31-07:00,5,0,Playlist,"THANK YOU for adding the playlists! This makes it so easy to find what I'm looking for. Thank you, thank you, thank you!"
Jiggs.aviation,2021-12-27 21:18:41-07:00,5,0,Great app!,works amazing and helps with my anxiety and depression
Deshette,2021-12-27 20:03:43-07:00,1,1,Not a free app,Found this app by a Google search. App isn’t free. There are no free options to do other than check in on mood. They should change advertising.
wokenbroken,2021-12-27 20:01:16-07:00,1,0,Tv Ad,Rating due to Lebron commercial.
MAr#Leo kitty,2021-12-27 18:30:29-07:00,4,0,AWESOME,It is a great app to use it helps me find sleep
Bertrand Belacqua,2021-12-27 11:49:49-07:00,3,0,Will not stop pestering with pop ups about push notifications,"I don’t want to get push notifications, so I get pop ups every time I use the app and my only options are to turn on push notifications or to press “Not Now” which means I will continue getting pop ups constantly. Great meditations and other resources on the app but for something I’m paying for I should have the right to tell them I don’t want push notifications and to be left alone after that."
despi15,2021-12-26 21:04:28-07:00,5,0,Calming me to sleep,Calm works on getting my daughter to sleep and I pass out too.
StxWrx,2021-12-26 17:29:35-07:00,1,1,Delete due to Lebron James in ad,Removed your app because of Lebron James in your ad on TV. He is anti American and I don’t use or pay for anything he endorses. Get rid of the political bias.
spiegeje,2021-12-26 17:20:08-07:00,1,1,Sponsorship,I delete the app because LeBron James is a spokesman. Not a fan.
Spike-the-Wonderdog,2021-12-26 14:50:59-07:00,5,0,Calm - indeed,The very best App to relax and refocus. Life changer.
ashdelre,2021-12-26 06:38:32-07:00,5,0,Worth it,So much substance. Just what I needed.
Ms. Tawana Purnell,2021-12-26 05:54:34-07:00,5,0,Consistent,Tamara Levitt always seems to say exactly and precisely what I need to hear!
LindaLuxuryEco,2021-12-25 23:46:21-07:00,5,0,Harry is beyond.Cant be without this one. Never remove it please.,See above
NOAHDP,2021-12-25 21:25:38-07:00,1,1,Nothing like the ads,"I got interested because the ads showed me these pleasant 3D loops. These aren’t even a part of a the app, just a bunch of ASMR on here. Very misleading"
TrevonBB,2021-12-25 18:47:05-07:00,1,1,Features hate inspiring reader LeBron James,LeBron uses social media to make uneducated statements to inspire hate and divide peoples.
TeamLouish,2021-12-25 18:37:17-07:00,1,0,Can’t log a mood checkin,There is no way to log a mood checkin unless it’s through a reminder. Why can’t I open the app and do a mood checkin. This is really limited.
Jack Keady,2021-12-25 17:40:19-07:00,4,0,"Amazing, but one change maybe","Y’all did an amazing job with this app, there’s so many things to do and personalized options for you to release stress and anxiety. This app is perfect for me because I’ve struggled with depression and severe anxiety in the past. My favorite feature of this app is the daily check ins where you can type about how your feeling using a select few emojis with a word describing how you’re feeling, but I feel like there could be a few more options that include a wider range of emotions and emojis, or even a custom emoji you can use with a custom word to perfectly describe how you’re feeling. Other than that, this app is top notch. Thanks guys"
Scam site,2021-12-25 13:44:14-07:00,1,0,Stays stuck on take a deep breath.,Made me not calm and frustrated. I deleted this garbage from my phone
Self Love Educator,2021-12-25 09:49:15-07:00,5,0,A must-have app for self care,"I love the calm app for better sleep and finding balance, Especially at this time."
Nelly Fitz,2021-12-25 05:08:03-07:00,5,0,Wow,"Heard a lot about this app and was hesitant to try, so I’m SO GLAD I did. It helps me with my anxiety and also my anger issues. After deciding that I didn’t want to face the horrible side effects of ssri’s anymore, I decided to try something different to help with my depression and mood swings. I’m 32 and I’ve been struggling for almost 20 years now. “Calm” is a Game Changer!"
JuT98,2021-12-25 01:56:39-07:00,1,0,Useless & Frustrating,It would be great if you didn’t have to pay for everything on the app.
blablabla_5671,2021-12-24 23:11:30-07:00,1,0,overrated,I CANT DO ANYTHING WITHOUT PAYING BUT IM BROKE😩
tsnydy,2021-12-24 22:59:40-07:00,5,0,Feeling better now and I’m getting ready for bed soon,Yea I’m going on the phone right away but I’m still good for sure
- reviews by someone,2021-12-24 22:08:51-07:00,1,0,Overpriced,"This app seems great! I would love to use it, however, you cannot do anything without paying $70 a year. I do NOT recommend it if you are trying to find an app that’s free."
Merry Christmas-p,2021-12-24 09:17:47-07:00,4,0,⭐️⭐️⭐️⭐️my four star rate! December 24 2021,This app is the BEST!! I’ve only had it for one night and I was out like a lightbulb lol! As a 10 year old I take little things big and bad!! I usually have TOO MUCH on my mind and want a good rest or sleep! This app helped me be happy in the morning and also happy tonight CHRISTMAS EVE!!!!! This me only thing about it is that almost everything is premium and I hated that!! I was trying to listen to calm music but I couldn’t find anything that was not premium! I hope that can change because my parents don’t really like buying stuff that I may or may not use. MERRY CHRISTMAS TO YOU! Bye
CBBos,2021-12-24 06:06:27-07:00,2,0,Narrator options,I can not believe I’m paying $70 for a year and ONLY HAVE ONE NARRATOR OPTION for all the sleep meditations?!? I should have continued using U tube for free mediations where I could pick my narrator! I find Tamara’s voice annoying . You NEED to have more narrators! Ugh this app is terrible
grubby goose,2021-12-24 06:04:58-07:00,5,0,Review,"Need much better sleep stories. They seem all the same. Lots of train rides.  Need longer (all in one setting) classes. Not 20,13,16,30 minutes at a time. Would like it all on one class. Would like to use calm more, if you had 1/2 hour lesson.  Love the daily calm & the one that comes next to it.
Thank you for all the daily calm.
Blessings"
Rmeck1956,2021-12-24 05:41:45-07:00,5,0,Love!,Thank you so much for making the new playlist. I turned it on at 2:00am and at 6:20 I was still hearing the sleep stories.
Willa C Jensen,2021-12-24 05:41:17-07:00,5,0,Calm,"Wow
I just love it."
Momheartsdas,2021-12-24 04:39:18-07:00,3,0,Membership,I have had this app for several years. At one time you could buy lifetime membership for when low price. However I have learned that I am charged every year. I don’t know anyway I’m getting in contact with someone to fix this problem. However I love this app
yo fizzy,2021-12-24 04:07:50-07:00,5,0,This app is amazing no flaws,"Calm is amazing I highlight suggest it. I don’t find any problems in it. Calm has daily check ins , sleep stories , and a lot of other amazing things."
Evangelös,2021-12-24 03:10:23-07:00,1,0,Overpriced,Free download but then $70/yr. And for something with no marginal cost. Scam.
ljellis25,2021-12-24 02:53:27-07:00,3,0,Tamara’s voice is annoying,Tamara Levitt’s voice us really grating and annoying and she is on practically everything on the app.
spIiffin,2021-12-23 23:51:26-07:00,1,0,bruh,everything is locked unless you pay for premium and there’s basically no free content so :/
Chick-fil-A❤️,2021-12-23 19:33:53-07:00,5,0,Calm,"I love Calm because they’re so many calming stories, meditations, check-ins, and sounds to help you fall asleep or just calm down. It has everything to help you calm down that you could EVER need or want and they somehow always find the BEST narrators to tell a meditation or story😂And there are also NO ADS!"
PhoenixJolie,2021-12-23 15:29:38-07:00,5,0,Great for the Entire Family!,"We LOVE the Calm app! There’s stories and mediations for everyone in my family. It’s a must have at bed and nap time for my children. I use the app all throughout the day simply to center myself, do a more in depth meditation, or to help me get to sleep. The soundscapes are so calming and sometimes I enter the app just to listen to and look at the relaxing sounds and visuals. This app is a MUST HAVE! Family approved!"
Carmen7178,2021-12-23 10:45:17-07:00,1,0,Can’t use unless you pay,You can’t do ANYTHING with the app unless you pay. Zero. It doesn’t even open unless you pay. There aren’t any free sessions to try out or use.
kilrkane,2021-12-23 08:24:23-07:00,5,0,Oh so good.,This is the best app ever. Very well put together and extremely helpful. I love it and wished I could give it to all of my friends as a gift for their souls.
Han E. 21,2021-12-23 06:42:01-07:00,5,0,My favorite meditation app!!,"Love this app so much! The guided meditations makes it easy to establish this habit in your life. Tamara’s voice is so soothing and I love her daily calms! You NEED this app in your life. There are masterclasses you can listen to, my only feedback would be to add more masterclasses."
megan1214,2021-12-23 05:30:50-07:00,4,0,Expanding,"I get the subscription free through Kaiser. I use it often for sleep stories. I actively avoid anything voiced by Tamara levitt due to the sound of her voice (although she is a genius and I think she is great, I can’t stand her voice for the purpose of meditation). Thank you for adding more new stories and meditations. I don’t use the music much. I like the simplicity of the app. Wish it was easier to track new releases and videos I want to check out."
Kibach5,2021-12-23 02:39:29-07:00,3,0,More Jeff Warren & Sleep Meditations!,I bought this app thinking there would be more 25+ min. soothing male voices narrating the different sleep meditations. The sleep category is dominated by the feminine voice. Could an option of Jeff Warren’s voice also record what the female voice recordings offer in the sleep section?
androidbeats.iphone,2021-12-23 02:03:00-07:00,2,0,Turns out it doesn’t work,"Turns out it doesn’t even work. Download the app only to get the free 7 day Trial offer - $60 some dollars for some months or a couple hundred for the year. Must sign up for one of the 3 in order for the App to work. Too many other free stuff out there. 
Don’t waste your time if you don’t plan to pay"
jalen2322,2021-12-23 01:11:52-07:00,3,0,Bothering,It’s a really nice app I just like to use the soundscapes to fall asleep and I only use the thunderstorm so when I open the app when its time for me to go to sleep and at first it says thunderstorm then it switches to a random soundscape is bother some.
Groovebook needs help,2021-12-22 22:17:00-07:00,1,0,Overpriced,Overpriced
not a happi customer,2021-12-22 06:53:04-07:00,1,0,New app,Having a difficult time navigating the app.
JOHNJOALAKE1,2021-12-22 06:27:59-07:00,5,0,CALM,Great app 👍🏾
mikh^l,2021-12-22 05:48:54-07:00,1,0,what’s the point??,"Why would you even offer the app when, to even be able to use anything on it, you have to buy calm premium? And $70 dollars a year? For what? Sounds you can get off youtube for free. Jesus. Money hungry if i’ve ever seen it."
Teenie2Real,2021-12-22 04:55:02-07:00,5,0,Calm App,"This app is absolutely the best! I enjoy the music, meditation, daily check in, etc.. while addressing my personal physical needs. What a wonderful way to relax! I highly recommend this app for anyone who wants to escape the hustle and bustle of life."
Dustin Key,2021-12-22 04:40:41-07:00,5,0,Meditation,Calm app is so helpful for meditating.
Kazmod3,2021-12-22 04:31:47-07:00,4,0,Calm,It is definitely relaxing and helps you take that breathe you need before or after a long day to clear your head. I recommend this for anyone who has a lot going on in their life but don’t we all lol enjoy
Senna boy,2021-12-22 03:07:02-07:00,5,0,Grounding,I find when I make the time to start my day with “my daily calm” I have a much better day.
Bankomer,2021-12-22 02:45:30-07:00,1,0,Difficulty navigating site,"Have signed up for temporary account multiple times, but I am still being asked to sign up for temporary account each time I go to the site. The difficulty getting to content is frustrating and I will likely not continue.   This is sad because the material I have utilized so far has been very positive."
Scott Fackrell,2021-12-22 00:15:18-07:00,1,0,Bruh moment,Literally everything is behind a pay wall
Callie Richardson,2021-12-21 19:47:47-07:00,5,0,Ty Calm,I really am sleeping good now because of Calm.ty so much Calm
Elise Laura,2021-12-21 12:45:32-07:00,5,0,I look forward to using this app every day!,"There’s a variety of things I wasn’t expecting from this app, and I am continually using more aspects of it. I do wish it wasn’t so expensive to use so I’m thinking of getting the lifetime subscription option. I really don’t have extra money but it helps me sleep and helps me to take breaks. The features on it are always a joy to explore. I LOVE the sleep songs that are deconstructed from popular songs. And of course soundscapes and sleep stories, and there’s more as well. 
        One of my favorite apps ever, honestly. This is one of those apps that makes having a smart phone such a great thing. Please don’t ever go away Calm App!!!"
Dandy Reader,2021-12-21 10:51:30-07:00,4,0,Great but Tamara Levitt’s voice is the worst!,"They really need to get a better balance of meditation leaders… her voice is SO grating. I can only listen to the stuff she didn’t narrate, so it’s like getting 1/4 of the app!"
Ecookkkkkoooookkkk,2021-12-21 08:04:42-07:00,5,0,An app with a beautiful intention,Really have been enjoying adding Calm to my daily meditation practice! The guided meditations are intentional and very calming :)
Jerel Schmon,2021-12-21 01:30:23-07:00,5,0,10 minutes of daily peace,Love this app!!!!
SF Marie,2021-12-21 00:22:55-07:00,5,0,Good stuff,Wide variety of sleep stories and music
cam12g,2021-12-20 21:23:04-07:00,4,0,More stories needed,Need to add more stories more regularly. I can’t listen to them twice. I’d use the app more if they were more regularly updated
Morgan  Man,2021-12-20 19:08:11-07:00,1,0,30 minutes?,"The timer setting changed to only being able to set a time to 30 minutes? Pretty upset with this, takes me a while to fall asleep, longer than 30 minutes. So now I will have to restart it after 30? Why would you take away the old timer feature. I’ll change my review to 5 when you bring it back. I’m a paid subscriber to."
rj0001,2021-12-20 18:09:43-07:00,1,1,Racist spokesperson,1 star just for having that racist spokesperson lame bron
Tuesday the Black Cat,2021-12-20 17:33:12-07:00,5,0,historically avoidant,"I’ve always been terrified of the level of “going inside” that meditation involves - but w Calm, I’ve found myself practicing every day - it feels very approachable and therapeutic - thank you for this (ps Jeff Warren is the sh)"
only1nick,2021-12-20 16:32:35-07:00,5,0,Surprisingly effective,"Wasn’t really buying it at first, but needed something to help. If you really pay attention and actually participate in the monologues (myself particularly) you might notice that you are feeling calmer. I definitely keeping this app"
leo kainoa's mom,2021-12-20 14:15:11-07:00,5,0,Using it more and more,"I started using this app for a children’s sleep stories, and now I find I am personally using it three or four times a day. And now I rely on it to help me during difficult times."
MzGovea,2021-12-20 13:18:40-07:00,5,0,Real life,This practice resume what was happening and made me feel much better thanks
never involced agai,2021-12-20 10:20:51-07:00,1,2,Lebron,I am making sure to delete this from my profile simply because Lebron is involved.
guthrie007,2021-12-20 10:07:44-07:00,5,0,This App Helps Me Sleep Better and Grow,"I first started using Calm when I was running into trouble sleeping. I found the sleep stories helpful for falling asleep. Since, I have used the app to learn to meditate and I have found emotional growth by doing so. Highly recommend."
vnasssa,2021-12-20 03:59:43-07:00,5,0,It’s help me  sleep 💜,Is good
nikkifan124,2021-12-19 23:52:27-07:00,1,0,Why,I used to use this app about a year ago. Now you have to pay for everything!!!! What??? I can’t Evan reduce my stress without having to pay.
catholic fem fan,2021-12-19 21:12:35-07:00,1,0,Not Free,"Unless you are planning on getting the premium version, do not download. I was literally able to access 1 thing on my ‘Home Screen’ out of dozens. Nothing is free."
Cjhammer5335$$$$,2021-12-19 21:05:29-07:00,1,0,Too much money,What am I a millionaire
Sunflower143,2021-12-19 20:53:54-07:00,5,0,Best calm ever,This is the best book ever.
MMFLCL,2021-12-19 19:58:20-07:00,5,0,My Friend,"Calm is always there when I know I need it and even when I find peace and relaxation, when I didn’t know how badly I needed it. 
Something guiding me through each of my journeys  is always there for me, no matter what’s the issue. 
You have permission to surround me with sleepy stories,  talk to me about my path options and even help me stretch and moVe as I need to refocus on me. 
A good friend, to me!"
sidney2626,2021-12-19 19:24:24-07:00,1,0,No free options,There should be more free options for those who might not be able afford. Not happy
nolahahnes,2021-12-19 09:24:00-07:00,5,0,Perfect timing!,Today’s session on loneliness feels like it was made for me. Thank you
TDeW83,2021-12-19 02:17:16-07:00,1,0,Nothing is Free,I decided to give Calm a try after seeing ads for it for a while now. I don’t know if I’m missing something but nothing is free in my version. Everything is locked and I’m directed to upgrade to premium. If there were any features free without the 7-day trial period then I’d consider paying for and upgrade but it’s going to be a no for me…
FranCaroll,2021-12-19 01:21:58-07:00,5,0,Good Variety!,"I’ve tried other sleep apps but finally bought the year long subscription to Calm when I discovered how much I liked all the different ways that it has to calm me down with courses on different topics, meditations, sleep stories, calming music audios and simple breathing exercises."
Swagboi420.69,2021-12-18 22:44:05-07:00,1,0,Nope,"Its lame. Don’t like lebron. anyone who associates with lebron i also will not patronize. sorry, not sorry."
Sha619,2021-12-18 22:30:33-07:00,1,0,This isn’t free,"In the App Store, it looks free, but that’s only for a week, and then you have to pay beaucoup for a year. One week isn’t long enough to evaluate the effects of a calming app. 
I have enough stress in my life - why we’re ALL here, amirite? - without this kind of bait-and-switch."
Spooky Pumpkin Child,2021-12-18 22:18:37-07:00,5,0,Helps A lot,My dad introduced this to me when I was in a bad place filled with anxiety it helped a lot and now I love this app and use it for bed time stories and music the stories are always creative and don’t feels copy pasted and I love how you use celebrities sometimes too overall I love it and recommend for anyone who has trouble sleeping or has anxiety
Ccli,2021-12-18 13:06:49-07:00,1,0,0 customer service,Customer service doesn’t exist. Support email doesn’t work and even the emails they send to ask you to rate the product by replying bouncing back. Found one email that works and has been a week with no reply. I bought 6 gifts for friends that’s supposed to come with a month free access to the app. How do I let my friends access it? Hello?
R0CK LEE,2021-12-18 10:00:31-07:00,5,0,The best!!!,I was reluctant to buy your yearly subscription. Boy am I glad I got it. I find gems in here that I otherwise would have live the rest of my days without. I am glad you are delivering great content to help me and many others heal our worried souls and mind. Thank you for the many nights of waves crashing in my bed or music from artist that transcends my spirit to places yet not explored. Love this app.
Dr Maa,2021-12-18 06:51:00-07:00,1,0,Unethical !!! Scam,"Signed up for “free “trial. Although they made it difficult, I cancelled.  They charged me for the entire next year anyway  !    Would expect refund any of my money.  This is a typical scam"
