날짜,리뷰,별점
"March 11, 2020","This is a pretty good app. There are many sounds to choose from and good options for customization. The biggest issue is that the sound turns off every night when I'm using it. It goes off or pauses after a short while but the timer keeps running. I usually set my timer for 6 hours because of the noise around my apartment but when I wake up in the middle of the night I have to press play to restart the sound, even though the timer is still counting down. Happens every night since the last update",3
"April 15, 2019",Really love it! I am pleased with the fact that i can go to the different settings and add or delete whatever sounds i want and how loud i want those sounds ex the crickets sound can be like you're sitting in a field of crickets or you can turn it down and they sound more distant....I appreciate the sleep timer the most so it doesnt just keep playing once im asleep.....You should def get this app 💖😴,5
"October 12, 2018","I decided to pay up $1 within 5 minutes of playing around with the app. I'm very impressed with the clean and simple interface, plus the ability to mix different sounds. I'd to request a feature: please let us save our favorite presets. With the freedom to create custom presets, it makes sense to let us keep the different ones we enjoy instead of having to go back and fiddle with the picks and volumes every night. Thank you.",5
"May 7, 2021","This app is AMAZING! As somebody that doesn't fall asleep easily, I can definitely say this app really helps. You can turn your phone off, and the music/sound still plays! You can also play the sound even when you're not In the app. You can even make custom sounds! (Actually, while I'm writing this review, I'm listening to my custom sound!) This app also helps for studying, or you can just listen to the sounds and relax! My favorite sound is definetly relax. Anyways, 1000/10, definetly recommend",5
"October 21, 2019",I am honestly impressed by the versatility of the sounds and the ability change the level of the sounds. You can even make your own mix which is fun to experiment with. I use this app if I have a really hard time sleeping. It helps. The thunder in the rainstorms are my favourite ones.,5
"January 15, 2021",Probably my favorite app. So glad there's a timer and I use it when my husband isn't in the bed due to his insomnia. Keeps me calm and doesn't wake me through the night. Update: (1/14/21) Kindof sad there are so many ads now and there is a subscription (not mandatory but still). I clicked off two sounds under custom added one and an ad started playing. Which is a real bummer and annoying. I really love this app but that is a con for me. I do like the new layout! Looks really nice!,5
"February 20, 2019","its awesome just what i need to get to sleep and the timer function is amazing. the only thing i dont like is rhe vintage train, if they changed it to a modern sounding train it would be better suited for me personally. i do wish they had a few more low frequency sounds, but the app itself is amazing and works perfectly.",5
"January 18, 2019","Excellent app in every aspect that could be or that has been considered. Finally, something that actually HELPS. Highly recommend app to download, you will not regret it. I use this app every time I need to relax and I will not miss a night without it... And neithwr will you once you have it to use yourself. 100% wonderful. The app I have been waitimg for, for what seems like forever! I CAN FINALLY R-E-L-A-X...",5
"May 10, 2019","This app has helped me so much. I love how you can create your own mix or you can choose a premade mix. The timer option is really helpful. I don't really like to wake up and still hear it so that helps me. I can't sleep in complete silence so this is useful. I was looking for a free, create your own, plays out of the app, app. This is perfect for people who have trouble sleeping",5
"October 16, 2019","I love this app so much. I work nights so once i get home its light outside so it can be hard to sleep. But having this app is amazing. Being able to pick sounds but also make your own is amazing, being able to put timers on the sounds is amazing. I can't sleep without it now💜💜💜",5
"August 1, 2021",Good and relaxing . You can open another apps like mp3's youtube facebook with this and still playing you will enjoy the sound of nature while uSing Another Apps at the same time.,5
"January 12, 2019","Very helpful. Best thing is you can create your custom sounds by mixing different animals/environments and also you can set a timer. What I do is I set a timer for 1 hour, go to bed, grab a book, read for a while and then go to sleep and let it run in the background. Extremely good app.",5
"August 1, 2020","This is the BEST sleep app ever! You can customise each soundscape, every sound is realistic, as if actually recorded, rather than synthesised. There's a really good variety of lovely real nature sounds too. The background colours are soothingly dark as well, so the light doesn't wake you up if you want to look at it . It'll go on playing all night if you want it to, you can even set a timer. Great attention to detail. Better than paid subscription apps! Your forced to watch ads but whatevs!",5
"October 19, 2019","Sleep sounds has made me fall asleep so much faster. I used to have like a million thoughts running through my head and THIS makes me fall asleep within the 5 nineties of listening to it. It's so nice how you can pick a sound and add more to it, or less. And you can also use a timer.",5
"July 2, 2021","I've always had a hard time falling asleep, even with taking medication I could lay in bed for hours trying to get to sleep. Honestly since the very first night listening to Sleep Sounds I am asleep within an hour and much more relaxed! And being able to customize to my liking is an dream! I would recommend this App to anyone and everyone, oh wait...I am! Lol",5
"October 21, 2018","This app has really helped with my minor insomnia. It has a nice range of both nature and man-made sounds. It also allows you to customize what you hear. Don't like thunder with your rain but want birds chirping? No problem. It also has a timer so you don't have to turn it off. All in all, a great app!",5
"December 20, 2021","Very relaxing app, I listen to different sounds all the time for relaxation 😌",4
"January 13, 2020","it's free, hasn't glitched on me yet and offers a lot of cool random background noises (more than the usual basic options) and you can add extra noise. for example if you like to hear rain falling but with owl noises and add crickets or frogs. you can adjust the add on noises like if you want the rain to be the loudest and have the owls at medium volume and the frogs croaking super low. you can adjust it which is rad. you can set a timer for 30mins to +hours play until you sleep.",5
"January 30, 2020","I have always had issues falling asleep. I have to have noise, but leaving the TV on didn't always work, and it disturbs others around me. This app, however, lets me customize sounds and duration, so I can get the right amount and kind of noise, and it shuts off in a reasonable amount of time. It's so much easier to get to sleep now.",5
"December 1, 2018",I love this app! I like how it gives me options for sleeping. I also really like the fact that it let's me add other noises to the main one I'm using. My favorite option is the vivd creek one. I would also like new options if that is possible. Over all I really love this app so much.,5
"February 1, 2020","I'm a terrible sleeper, 1st night using this app & I was out like a light in minutes & stayed asleep all night. I love the option of adding difference sounds. I love the sound of trains, it's no wonder that I fell asleep immediately. I'd love to hear some train whistles though, could you ad some to the app? Great app. Keep up the good work.",5
"July 30, 2019","Wow, I always have had a difficult time falling asleep. I've tried meds, sleep hypnosis apps, you name it. Then I tried this app and used the Refreshing Rain sound, which I customized by adding the rain hitting the roof along with the fire one, which was like an outdoor camp fire crackling sound. I was out like a light in about 10 minutes max, maybe less. I will be using this app every night now. I even had a fun dream! Definitely worth it! I never got charged $ either like others seemed to.",5
"December 9, 2018","This app is by far the best Zen I have ever come across. I love how you can add animal noises, nature sounds, vehicle noises, and music. There are endless combinations a person could make. My little boy and I love this app so much. It's not just for sleep in our house!",5
"November 14, 2018","Love the app very simple to use. I used every night for sleep and it actually help me to fall asleep faster. I usually roll over and over trying to get some sleep but this app help me so much even to relax at the office. I will recommend this to anyone with stress, anxiety or imsomnia.",5
"January 10, 2020","I've used this app on every phone I've had. I think it has ads, I can't remember. It keeps them out of the way and makes the user experience simple. The sounds are quality and you can mix and match all of them at any level. My favorite is rain on leaves with soft, distant thunder.",5
"August 24, 2019","This app is brilliant. It honestly has helped me to fall sleep faster and with fewer interruptions in the night. The timer function is great and the best part is it doesn't interfere with any of my mobile alarms. Good job guys, I'm so happy I downloaded this. I've even recommended to friends and loved ones to download too",5
"July 30, 2021",Sounds are very realistic and no adds even though its free! It sets the bar way up for all other apps! Thanks!,5
"July 8, 2019",when I say great app 👌😊. you can set the time of the sounds and your add-ons. ex like the birds or the thunder in the background. You can turn the light off on your phone and still hear the sound. it sounds just like what the picture explains. I love the rain so i set it for 15mins and the thunder came in every 40 secs i feel asleep so fast my legs was so restless and they were relaxed like 1min in. Im not a Doctor but you should try this app if you are upset it should relax you for sure.,5
"November 25, 2019","Perfect compromise with my dude and I. I usually sleep with the TV on (ever since I was little I HAVE to have sound), I can't sleep without it... but my dude can't sleep with it on. This app? This works for me perfectly, and even he likes it. 🙂 I love the preprogrammed themes (Relax, Reflection and Calm are my favs), but I also love that we are given each sound individually and can make it whatever we need it to be (make sure to slide through the screens or you'll miss that feature).",5
"April 3, 2020",I was happy to pay a few euros for the ad-free version under my old Google account. I refuse to pay a monthly subscription for an app that now has full-screen pop-up ads AND asks me to order a paid subscription before I've even used it. Over 25€ a year for some background noises? No thanks. Another app ruined by the developer getting greedy. All the sound apps from this developer used to be great. All of them are shameless cash-grabbing rubbish now. Uninstalled.,1
"January 26, 2021","I've used this app for a long time and really enjoyed it. I just looking at my apps though and noticed it looked different... a visual upgrade? Cool! Except with that upgrade there are now ads that play before you can listen to your white noise. You know what's great for sleep? Having a long, loud, bright app blasted in your face before you close your eyes. I will be uninstalling and finding an app that doesn't assault me with ads right before bed.",1
"December 5, 2018","I love this app and all the sound combinations you can make. I like that the advertising does not get in the way of the use of the app. I would like it if they added a fan sound and white noise. I like it if my sound is constant like the rain. When it fluctuates and the sound increases it makes me more alert. I love the sound of ocean waves, but I can't sleep to them because the sound fluctuates. But, that's just me.",5
"September 24, 2020","Was great, but ads have gotten intrusive. The last thing I want before I fall asleep is to hear an ad play when I'm just trying to turn on some white noise. These full screen pop up ads on a timer are not appropriate for this kind of app. It was annoying before but now the ads have sound so I'll be deleting this app. Maybe I can find another free app without these annoying types of ads.",2
"August 6, 2021",Love that i can customise my own sound. Wonderful for helping me get to sleep after night shifts or when I'm just struggling to get to sleep.,5
"December 24, 2019","Love this app. I hate total silence so I use it not only for sleep but while reading or bathing too. Especially appreciate the fact that I can combine and adjust the volume of sounds to my own preferences. I did purchase the premium bits, it's worth the extra couple bucks.",5
"October 21, 2018","the sounds are so-so, I only liked the rain and fireplace. night sounds like someone blows a whistle blown exactly every second. the worst is that after a few minutes of playing the sounds suddenly stop and I cannot hear anything if I don't restart the app. tried a few times, every time the same - after few minutes sudden silence.",2
"June 7, 2020","I love this app!! It's super easy to use and I really enjoy that I can customize the sounds to my liking. I like that I can use 3 different sounds at once but I can make certain sounds louder and softer at the same time. My favorite is Peaceful Night and I add in crickets, rain on umbrella and pink noise. I have the crickets a touch louder, then the pink noise a tad softer and then the rain on umbrella just barely noticeable. By far the best sleep sound app out there!!!",5
"April 17, 2019",Just love this app. Within no time I'm away with the fairies. I love that you can customise your slumber sounds to whatever suits you. Don't hesitate to install this app if you struggle to nod off at bedtime. You won't be struggling too much longer....,5
"April 26, 2020","When I downloaded the app, the first thing I saw was a membership/costings page. But once I exited that page, I had access to a variety of different sounds ( I was feeling drowsy within 5 mins of testing them). Would give it a 5, but the wolves sound doesn't work/there are some adverts. Other than that, it's easy/straightforward to navigate and lots of options for a free user like me!",4
"February 9, 2021","The free version is no longer worth having. You can't have full screen video ads on a relaxation app 🤦 I've used it for a long time and would pay for an upgrade, but not $2.99 /a month/. I also would have responded to a ""please donate"" prompt! or they could have just locked certain features or had dark banner ads. The inclusion of video ads makes the app unusable for its intended purpose and I'm not signing up for another subscription service",1
"July 1, 2021","I was going to give this a try, as I was having a hard time falling asleep. This managed to do the complete opposite and wake my partner up with a LOUD ADVERTISEMENT. I understand free versions have ads, but when I feel like I'm being bullied into paying, I immediately uninstall.",1
"May 2, 2020","Great app. Minimal ads. Lost one star because it doesn't sound as good as I expected. Maybe headphones or Bluetooth speakers would help, because the speaker on this Samsung Galaxy A30 is worse than rubbish. I had no idea any phone company would release a phone with such a useless speaker. Also, volume only changes on the highest 3 settings or so, making 75% of the volume options unusable. If I knew this before I bought it, I'd buy a different phone.",4
"March 23, 2021","I fell in love with the sound mixing and quality. I deleted it 3 minutes later. VERY LOUD ads. Idc about ads, but not running ads on silent on an app that's supposed to help people sleep seems like the easiest UIX decision ever. Instead I got SUPER startled and hit uninstall as fast as I could. Seriously, did no one shop this with actual insomniacs before releasing it this way?",1
"January 9, 2019","It's rare I feel the desire to send feed back on an app but really rate this! it's lovely and straightforward, simple & accessible, and you can tweak it to you're personal preferences with ease! timer is a fab addition, but mostly love it's interactive abilitys! one of the better free apps out their. 10/10.",5
"September 26, 2019","Very soothing. Been using for the past 2 weeks to help with insomnia. The customization is great, especially since after I fall asleep, I tend to be a light sleeper. No waking do to sudden shifts in volume, and lots of different sounds to choose from. Five stars!",5
"May 25, 2019","Very relaxing. I looked at a couple others but this one was easy to use and very relaxing. Easy to customize with different sounds. And when using the timer, it doesn't just suddenly cut off when done but slowly fades out, making it a more peaceful way to wake up.",5
"November 18, 2021",keeps turning off on its own,3
"October 10, 2019","Worked great at first. Loved all the different sound options and the ability to set it on a timer. BUT since the latest update, the sound has been shutting off randomly even though the timer is still going. Causes me to wake up in the middle of the night now instead of working great like it used to.",3
"March 1, 2019","Awesome app. Good quality sound, with precise custom volumes for each effect. Can be set on a timer so the app isn't running the whole night. Will run in the background. Wide variety of relaxing sounds to choose from. Highly recommended for people who like ambient noise for studying, sleeping, relaxing, etc.",5
"January 5, 2020","Great options on sounds. Music, animals, vehicles, weather. Love that you can overlap sounds and change the volume of each sound individually. Also live the timer feature. Helps me know how long it took me to fall asleep the night before.",5
"January 6, 2021","Fantastic app! I play it most nights and it helps me relax. I fall asleep faster and feel like I get better rest. And it also helps drown out outside noise. Doesn't kill the battery on my phone like other apps I've used. I would say maybe 30-40 percent in after 8 hours of use. And even then, it's usually plugged in when I use it so that's not really a problem. I've been using it for almost a year and I love it!",5
"October 12, 2018","This is a surprising delightful app. Surprising because you can add sounds together to get just the right noise for sleeping or meditation. I use the Harp as I read the Bible. It is not only delightful, I think it is anointed like the Harp David played for King Saul in the Bible. It clears your mind to study!",5
"October 5, 2018","As someone who struggles with frequent insomnia, this app is a wonderful tool to help me relax enough to get to sleep. The customizable options let me create the perfect white noise for my needs, and the timer ensures I don't miss my alarm in the morning. Highly recommend",5
"January 17, 2019",oh wow where have you been!! downloaded this last night and its my new best friend. the apps easy too use and you can customise it too you which is totally awesome 😍. you can set a timer so its not running all night absolutely brilliant. who ever made this program thank you !!! i got 8 hours sold sleep and feel so refreshed today! my job is high maintenance so my mind struggles to shut off but yep i did last night first time in months! 😁😁😁,5
"June 10, 2021","If i could give zero stars, i would. When it works, my goodness it works well! But when it shuts off at random, wakes me immediately up, and I have to turn it on again and again and again, it really ruins what little sleep i get. This has been going on for a few months. Sometimes it works all night long for a few days, sometimes it freezes and quits 1 to 4 times per night. Fix this please 🙏",1
"January 15, 2020",This app has been amazing in helping me get to sleep at night. Great variety of sounds to select from and live the fact i can set timers on the music. Only thing I haven't liked is that you can only add 3 ambient sounds to each track would be better if i could add as many as i wished. But highly recommend the app to anyone with sleep issues,4
"April 13, 2019",I have been using this app for a few months now every night to help me fall asleep. I tried one night without it and I must say I love to hear the sounds I have chosen. I am slowly coming off sleeping pills with the help of this app and other natural tablets/drops its a slow process but I feel calmer when I settle into my sleep routine now. Thank you.,5
"March 30, 2020","Love this app! I had trouble sleeping but the music in this app helps me wind down and fall asleep. I really love how you can customize the different sceneries with other sounds like rain, crickets, crackling fire Etc. You can also put a timer on the music so it doesn't play all night until you wake in the morning.",5
"July 8, 2019","Moved into an apartment and while I had no trouble sleeping, my husband did because of noise from outside cars and people upstairs. So we found this app, and not only does it help him sleep more soundly, but I found I actually enjoy it. I like coming up with different sound combos, and waking up wit",5
"April 23, 2019","it helped me sleep 10x better. And I've been needing more sleep. It usually takes me about an houe to fall asleep. Now i fall asleep in less than 20 minutes. But some sounds honestly were not relaxing, and did not sound like the actual name of the sound. On the bright side even my dog is snoring in 5 minutes.😂",4
"August 2, 2019","Really nice app, all the right sounds for meditation, I was looking for something like that for long time. I love that I can add any desirable sound to the main theme and crate my own favorite soundscape. Birds chirping, winds, water sounds, owl hoot, wolf howl in the winter cottage during a snowstorm with fireplace crackling, perfect",5
"April 4, 2020","So far, so good. I used it for the first time last night and it seems to be pretty good. I appreciate the fact that the song packages can be modified. In my case, I was able to turn off the irritating birds while using the creek sounds. I also like that there are other options available also, especially that we can set a time a limit on what we will be hearing - anywhere from a few minutes to 8 hours and an optional no time limit. Thanks for the resource and the varied sound possibilities.",4
"February 27, 2019","Thank you for being free, there are a lot of sleep time apps out there that want to charge people for some damn samples. The volume sliders for sounds are amazing, as well as being able to make any combination you want. Very user friendly as well. Great job.",4
"March 6, 2019","I love it. You can customise it easily, it runs in the background and you can even play other audio simultaneously and the ads are super discrete and not a hassle at all! The only thing I so not like soo super much is the wind noise... It sounds odd to me but the rest is super nice and relaxing.",5
"August 15, 2019","I absolutely love this app! It's one of my top five favorite apps. However, the one thing I could think of to make this app better is... custom sets...! You can already have custom sounds together but I think it would be eveb better with sets that you can create and save for yourself :)",5
"March 17, 2020","This app is great! The best sleep sound app I've used so far. I think the only thong that could make it better, is if it had a softer thunder option. The two it offers are very booming and loud, I'd really love if there was a rolling or distant thunder noise. But other than that, a very good app, I use it every single night.",4
"January 2, 2021","Love the pre-set options and the many independent outdoor sounds that allow me to mix-and-match to create a soothing environment that I can relax, meditate, and fall asleep to. Love this app! I've tried others but always found them lacking the pleasant specific sounds that this app offers. Hands down, this is my go-to app for sleep sounds!",5
"February 22, 2020","The banner ad at the bottom of the screen has an x to close which is actually linked to buying their ad free version. This would be fine but this lines up perfectly with the ""confirm order"" button and if you're trying to close the dialog it ends up charging you £46.99!! For a sleep app! I got a refund but this is unbelievably dishonest",1
"August 7, 2021",It's an amazing app it's the only sleep sound app I have. I literally fall asleep in like 15 minutes :) and i only use the brown noise but with the white and pink together,5
"August 14, 2019","Great app, I especially like being able to add in sounds. The crickets sound is so soothing. We used to have lots of crickets, but no more. Running the crickets sound made me realize how much I miss the little critters. Thanks for this bit of heaven!",5
"October 18, 2019","A very good app for sleeping noises, it helps calm me down so I can sleep, and it has no bugs nor much problems. However, I just can't give it 5 stars due to it just not having enough sounds, the app could really use some fan noises or white noise to give more diversity. Overall, good app",4
"January 5, 2019","love the different sounds you can play, I add music to them all as it helps me sleep. however when you put a timer on, it'll still be playing when I wake up with the timer now off. not ideal but not the end of the world. would've been 5 stars if it didn't do this.",5
"March 17, 2020","Works well. No audio ads like some have! Use nightly. I especially like that you can change how loud, or remove, individual sounds from the different options. For instance, if the bird call in a ocean sound was too much for you, you have the option of making the bird call quieter or turn it off.",5
"August 16, 2021","Loved this until they started playing loud, annoying ads recently. Time to look for a new sleep app.",2
"November 27, 2019","First time using I fell right to sleep!!! Multiple choices! You can tweak the sounds on each sound choice to customize your selection, but not necessary. Very easy to use and you can go to Settings and choose how long you want it to play. Using on older extra phone, Samsung Galaxy S5, and no problems.",5
"April 19, 2021","I love this app. I use it daily to relax and sleep. The free version of the app offers a variety of soothing sounds with minimal ads, and nonstop playing throughout the night. I've gotten a lot of my android-owning family hooked on the app; My family with iOS wish this app was available on the Apple Store because they've noticed how great it is!",5
"July 10, 2019","i really love this app. i like relaxing music to help me to fall asleep, i do listen to the same one each night, i can set it to play for 4 hours ( or more) which is great for me because sometimes i can take a while to go to sleep, i also suffer tinnitus and the music helps me to be less aware of the electricity wire noise in my ear 10/7/19 i am continuing to use this app every night without fail, i can't get over finally finding an app that gives me what i am needing, just love it",5
"November 3, 2018","WOW - now that I have found all the features of this app, I had to come back and say how wonderful it is. You have complete control and can mix whatever sounds that suit you and your mood. I am a shift worker and have to sleep at odd hours day and night. The app is easy to use and I highly recommend it.",5
"July 3, 2019","I love this app. It helps me sleep most nights. Because of my insomnia, it helps me to fall asleep faster and it provides background noise which drowns out the constant ringing/static I hear 24/7. only sometimes will the app just stop playing the audio, and that gets annoying but it's not frequent enough for me to give a lessened rating.",5
"February 18, 2020","Unable to sleep. 1 or 2 hours a night thinking about issues in work and in personal life. Unable to function, and spiraling. Tried putting the tv on to drown out the thoughts but there is always a noise with anything you watch to stop the drifting off. The rain on the window with thunder tap with a 40 min timer is the one. I thought the thunder would stop me drifting but the mix of rain and occasional thunder to stop my thoughts wandering was amazing Thank you",5
"September 24, 2019","Absolutely love this app for bedtime. Helps me relax after a long day at school. Also use it for studying when I have big exams coming up. The only problem I have with it is there is no regular rain, it has rain on windshield and another rain that sounds like its hitting a tin roof lol. But great app guys keep it up.",5
"December 8, 2018","Amazing!! Got me threw a lot of sleepless nights. I think it would be even better to allow the flash to go off every time the crack of thunder sounded to mock lightening. That would be amazing!!! But the sounds are so realistic, I love it!!",5
"April 23, 2020",I work crazy shifts as a CNA and have had serious trouble sleeping. This app puts me right to sleep. Thoroughly enjoy the fact that it has multiple timing options. Perfect for toddlers too. Puts my baby cousin who is 3 to sleep as well. Almost like magic. He prefers the serenity while I like the white noise. All sounds are good for sleep. You just need to listen to what works with your breathing and heart rate.,5
"October 24, 2018",Absolutely love the sounds and things you can also personalise your sound with. I have used a sound machine for a few years. This app is absolutely better though as it has more selections to choose from. I suffer with tinnitus so this takes my mind of the buzzing. Would fully recommend this app.,5
"April 3, 2019","Nice user interface. Only reason not 5 stars is because of annoying loud skips with volume change when the sounds loop. Uses less battery life than other white noise apps I've tried. Tried it for a few more days: Updated it to 4 stars. Could be 5 stars, but app uses too much battery life. Turns out the issue with skipping was due to the Bluetooth speaker I was using. Tried another Bluetooth speaker and the skipping stopped.",4
"August 12, 2019","Realy cool. I have used it a lot and its just so peaceful! there are lots of sounds and they all sound pleasant and peaceful, and you can place a time for when you want the sounds to stop like for one hour or some thing like that, you can even customize your time. excellent app, very pleased!😊",5
"August 21, 2019",The app has a simple and easy to use interface. There are many options for varying sounds and each with the ability to add aditional sounds which makes for many combinations. The sounds come off as being natural and dont sounds muffled or extremely edited. All in all an excellent app!,5
"June 14, 2019","I love this app. I use it every night .... for years I tried using meditation tapes and classical music to help with insomnia but I'd be awake so long I'd hear the repetitions...this app does away with that. Use it with mini pillow speakers, you'll be glad you did.",5
"February 15, 2019",I use the Winter Cottage selection every night to fall asleep. I turn down the volume of the fire crackle and turn the wind up to max. The sounds of sleet against the window and a heavy winter wind works for me. I use the timer and it runs an hour. Love it.,5
"August 3, 2021","Loving the sounds especially the customizing features 😍, since I had this app I can sleep for hours, I no longer suffer from Insomnia as much.",5
"March 28, 2019","I love this app! It really helps me get to sleep. I mostly use the rain and wind sounds, and the train sound is great when sleeping on the train. I have also used the custom settings with all the instruments to relax me during massage. Great app!",5
"July 14, 2020","Ok. I go to rate it and it automatically thanks me for 5 stars! Whoa wait a minute! I will give it 4. It's the people who rate things, not the apps themselves. But anyway.......I really like this app. The sounds are very realistic AND clear. It's not a recording of a recording. The relaxation sounds are amazing and the variety is bomb. Thank you for all your efforts and keep it up.",4
"October 9, 2021",Pretty good composition to other sleep apps,4
"May 27, 2020","So good! Every sound is customizable, so i can be listening to gentle rain (a nice rain, not super loud and distorted) with the faint sound of wind in the background while sitting by the fire, also with a couple of night birds thrown in there for added effect. Couldn't recommend more! Please never change, unless you're adding more sounds!",5
"January 14, 2020",was my favorite app until they added Ads👎 i love the sound options they offer. i literally use this app everyday for myself and also my 5 yr old as we both struggle with insomnia. it works wonders!! PLEASE PLEASE get rid of the ads !! i love this app but the ads WILL force me to find another . although i really like this one. would have gave it 5 stars but the ads are extremely DISSAPOINTING and constantly interrupt!!,3
"January 13, 2019","I see some negative ratings, but have a hard time believing it's anything more than angry people who need more than some app assisted help sleeping. App is fantastic Been using for around 6 months. Features work like a charm and I really like that many sound options have several, customizable/optional components. Don't want crickets in your rain forest? Turn them off! Or change them to purring cats. I'm especially fond of using the cave's drip sounds and adding campfire. Great app.",5
"September 16, 2018",I love this app helpfully when I'm tired and just wanna go to sleep and when I just need to relax and just chill. My personal favourite is the ocean one with piano 1.you also have a time limit on it where you can set how many minutes you want it on for until it stop playing the music. The only downside the that there aren't much options of music you can't chose from but other than that it's a great app,4
"November 29, 2018","The sounds are wonderful. I love that you can program what you want and set a timer, but lately it's been coming on in the morning too and I don't know how to stop it! It makes me want to sleep! I don't need to hear crickets and frogs before my alarm goes off. It makes my body think it's still dead of night.",3
"February 4, 2020","This app is phenomenal. I didn't realize there was an option to customize your own sleep sounds, I love this feature. I use this at home and when I travel which gives me consistent sounds as I drift off to sleep no matter where I lay my head to rest.",5
"October 22, 2018","I really enjoy this app for the custom sounds, and how its offline. And I now feel more rested when I wake up in the morning for school. If there's any anyway to improve the app I would say just add more custom sounds involving water, wind, and vehicles",5
"February 27, 2019","Great app, works perfectly and does exactly what it should. Includes loads of interchangeable sounds and all of them are high quality and easy to adjust. Used it a lot for the past few weeks and it's helped my sleep pattern so much in that time.",5
"October 2, 2019","It's great to see that this app still exists and still has the same sounds that they had before. I had this app when I had anxiety from my bad neighborhood in the past, and I had trouble sleeping, scared of what is going to happen. I had this app which helped me fall asleep and go in my happy place. I am happy of my life now and just now installing this just to see if anything's new. Probably it could still help me.",5
"September 25, 2018","I absolutely love this app, sends me off to sleep every night and helps to bloke out the noise of my neighbours. I love the fact that you have so many choices of soothing sounds and that you can edit them to suit you. Definitely recommend!",5
"January 29, 2021","Initially loved and gave 5 starts, 2 now after the update. App welcomed me with a payment screen that had a weird way of getting out of, and then shortly after the fullscreen, nonskippable, 20second (white!) ads. Used it for a long time, already downloaded a new app. A warm advice to the product team - you need to invest more time/money into the UX and user testing with a proper target group because this pre-bedtime experience is terrible. UI being prettier does not exempt. Cheers!",2
"September 18, 2020","I have mild Sleep Apnea and I didn't do well with The CPAP. Since I started Sleep Sounds I don't take so long to fall asleep. I'm sure many other people find getting to sleep difficult as we tend to think about daily stresses and negative thoughts. When I listen to my favorite sounds I fall asleep within 5-10 minutes. Love this app. My teenage son and my elderly mother say ""It works!"" I highly recommend it. Sweet Dreams!",4
"November 20, 2019","These are realistic sounds. I go to sleep listening to rain on a window in the summer - sometimes w/distant thunder. In the winter I listen to the wind w/snow hitting a window and a cozy fireplace. Both sounds of the seasons make me feel relaxed and happy to be in my own comfortable bed - out of the ""weather!""",4
"November 5, 2019","I really enjoy this app. I am one of those obsessive thinkers and can't shut my brain off at bedtime, but this app gives me a wonderful bedtime meditation background. After just a couple of nights I am able to quiet my mind and fall asleep easily.",5
"June 10, 2020","I have two problems when it comes to sleep. 1 i get a lot of anxiety when the motion and noise of the day stops and it's time to sleep 2 my neighbor has a schedule opposite mine and stay up all night being quite loud with their music/tv/talking This app helps solve both problems! I turn it on not too loud and put it by my bed and I'm out! It has such a great array of nature sounds, soothing tones and music, and white noise! I have so many go-to combinations that guarantee a peaceful sleep.",5
"November 15, 2020","Sound customization works well. Sound seems to lack bass frequencies, but this could be a phone speaker issue. Displays third-party banner ads (if no ads, I'd rate 5 stars). Sound stops during phone call and resumes when call is over. Better than others I've tried.",4
"December 17, 2019","This great FREE app is like a mixing board - you can select and blend all sorts of soothing sounds, raising and lowering the volume on each until you're happy. And, it does not require an Internet connection (once installed).",5
"February 4, 2020","Love all the options! I especially like the white noise options and that I can make my own combination of sounds, I have created my special combination that really helps me fall asleep. I also like the timer so it isn't going all night.",5
"January 5, 2020","I cant sleep without some sound till i fall asleep. I usually keep a movie playing on a sleep timer, but that sometimes takes me a while to get fully asleep. I decided to try this app. I have always LOVED thunderstorms, i find them relaxing and enjoyable. The first night i used this all with the thunder sounds, i fell asleep in minutes.",5
"February 27, 2020","Good, but actually think that the sounds are a bit too fast. So there should be a longer gap between the lapping of the waves on the ocean sound etc. Peaceful night is great though and always sends me off to sleep! First night I used this I was stressed and on edge, but I fell asleep within minutes. Good value!",4
"October 1, 2021",Peaceful and relaxing sound helping me to wind down and relax,5
"September 17, 2019","Sounds are good, the fact you can edit them even better, timer function for the sounds great! Problem is the timer doesn't work most of the time, can't count the amount of tunes I've woken in middle of the night to the app still playing or the follow morning! Needs to fix or its other great features will mean nothing and the app will be deleted. Easily 5 stars if timer worked.",1
"February 26, 2021",Fantastic app! I use this app every night and it is a great help toward quietening down my over active mind. I've been able to reduce the dose of my sleep medication by over half! There are many different 'scene settings' to choose from and each of them are customisable too. You can also choose which individual sounds to make louder or quieter within each scene which is fantastic for finding the right sound for you. I would highly recommend this app!,5
"June 13, 2020","A diverse range of soundscapes that can assist with getting to sleep. It takes a little experimentation to find which suits your needs but I love the way that there are adjustment options to add/remove features or increase/reduce the frequency of the extra sounds. I find it a useful and beneficial app, thankyou 😊",5
"March 6, 2019","Brilliant. The app is EXTREMELY user friendly. It lets you use predifined sounds or match them to create your own. The timer is a very handy option, and the app is very easy to manage. The ads are very unobtrusive.",5
"November 30, 2018",What I like about this app is that all of the sound files or very crisp and clear. It functions as it says it will. It works great to drowned out the husband's snoring and to help the three-year-old get to bed and stay sleeping instead of waking up all night.,5
"October 10, 2019","Does the trick for me - there's loads of different sounds and settings, but I like that basic rainfall one. I really like the timer feature too - I *think* it just fades out quietly over a minute or so as time is up, because I've never noticed it turn off abruptly.",5
